id,stake,blocks
0xf218d7c5b06d88b1, 680390, 248
0x1d203e7d4f1d2acf, 1130000, 243
0xa2a7050e18acacd8, 827420, 242
0x822edf0f7d92d463, 1620000, 239
0x97aaa4627cd60602, 1550000, 237
0x991a64a6a6b4fef8, 1610, 236
0xbb788f2bc818a8b4, 2240, 235
0x28e52e919e666993, 1450000, 232
0x3d99a96fc7258a3f, 680, 232
0x08dd84d2e60f18b0, 1660000, 231
0x2776a77397dbcdd0, 38490, 231
0xa932273aeefab600, 538, 231
0xe3f8a83cda9cdce2, 951700, 231
0x614bb865e7a6db71, 327190, 230
0x70ab9e73ae3c5d81, 629420, 229
0x7cdddc50a4227a78, 78000, 226
0x5b6f4d37c1b89a27, 128290, 225
0xed6a2fb4746dad19, 814380, 225
0x6e67b4855901e2df, 897110, 223
0x505c13df5b0b9aa9, 990490, 222
0x607acd33f168c80c, 0, 222
0xf11fc716e533811c, 389620, 222
0x596371ee350799ca, 67630, 220
0x67df7fa6103e078a, 386810, 220
0xa29435b38236c3a3, 6280000, 220
0xade06ea8d0e73997, 85480, 220
0xbb224ee713503953, 199270, 219
0x4929dea6d15ec1b8, 42720, 218
0xaef7d568a8d5a66f, 255700, 217
0xdcee476c005322ac, 103840, 216
0xfddc28120a04fab5, 5910, 215
0xab8ab9d5c99093e1, 547090, 213
0xa2665c9e4cf624f9, 145330, 212
0x123be4e055b2bea3, 673770, 210
0xfd6049e60bc649de, 2300000, 210
0xde18050a27e223b3, 2130000, 209
0x22204716f6efe1eb, 1630000, 207
0x6b48ee35aad92e46, 1200000, 207
0x91e34a10403cfe6e, 1380000, 207
0x20fa3ee16238ddab, 5310000, 206
0x4b0a9386e1c72e9d, 1120000, 205
0x715428fca9bea08a, 3, 204
0xe29b14713b7ed181, 56400, 201
0x2dabd15ed75a5d36, 2230000, 200
0xa5612b0d3db7aacc, 266400, 199
0x12b5c6db4a8d3c80, 17, 197
0x401feba782a92b5d, 2260000, 196
0x88afe2e0812faf79, 30900, 194
0xd93d0cb0cd398f76, 261010, 194
0x0a156f7ce2c5e47f, 1010, 193
0x3a090301fbbce9ce, 3880000, 191
0xb42ea1076750f83d, 289790, 189
0xd154d300a01f47bc, 1090000, 188
0x8264de3c815f9ed8, 1520000, 187
0xbbd852e72223e606, 1210000, 187
0xa2c9552443efde27, 615790, 186
0x383dd3488b772ffd, 711590, 184
0x4ccfb48005da14a9, 151830, 183
0xa4b95b2cfcbf5c87, 852750, 181
0xb5c8c50a5eaac7b7, 926390, 181
0x29889ecc5058bfe8, 238970, 180
0x6a37c771dc92c633, 413610, 179
0x09d4cd8327596297, 1180000, 178
0x42aebb6b4df1bc57, 340, 177
0x443e35eb3a3994ab, 156250, 177
0x0dfc460ee6cf7033, 1800000, 176
0x6bc59f7fcd08ca85, 64130, 176
0x6ab1fd13ba3572e9, 13570, 174
0x3ff5f61829e7bbc0, 582160, 173
0xbd0b57d2ac108c21, 3760000, 172
0x28e31e8909e3307f, 30650, 171
0x4af5266dac05a80d, 1180000, 171
0x996affa428fde3c7, 1090000, 171
0x016ceeeb9abf77b0, 510860, 170
0x3fe5cbdde7074788, 720670, 168
0xce8720c3ec1f661c, 256350, 167
0x0363772def0fb8da, 66, 165
0x0ca929e619a17882, 5040000, 165
0x1be0613e24d50869, 245640, 165
0x60244940ffd101ed, 925620, 164
0x8ee464461ac6bc38, 648270, 163
0xacfdedec2d2d0e1d, 4450000, 162
0xf2132a2db60999e0, 651720, 162
0x387c1f51719a8c9f, 980770, 161
0xc5d3657aeab75806, 2540000, 160
0xafc65ca69391b706, 108850, 159
0x0fd17893215a515b, 10610000, 158
0x9bb1c8f7afbfc2bb, 814730, 157
0x59a5636fcaa10f05, 364210, 156
0x70e483a52b20b350, 192650, 148
0x5254329966a7a563, 551270, 147
0x646cfa95f1a2473d, 542280, 147
0xcace075344b211de, 45850, 147
0x716ed335e49a255c, 733870, 146
0xcc1b1c03394198a0, 1050000, 146
0x5cf6dd740686c13a, 392110, 144
0xea2da55983a67d6e, 7710, 144
0x4bafc2b9d9b0f421, 1060000, 143
0xe94c464e60fa2758, 410710, 143
0xbda87c91604145a0, 0, 141
0x007824d2c3fe5382, 264320, 139
0x3d8103dd1dd814ce, 3880000, 138
0xe7354b3d6ae80f58, 7540000, 138
0x0ce16f302307f943, 21010, 137
0x6333007f51341231, 810820, 137
0x5d1f0fabc6b15746, 514800, 135
0xef36ad9820f87f4d, 3340, 135
0x5ea7e192b856a7aa, 11180000, 132
0xc9972c7a7a065951, 5880000, 132
0xd6921660a52a5c45, 1, 132
0x227b824d2d22ae90, 233770, 131
0x58e4c10ae3fcf1ee, 118710, 131
0x511209227bff6aca, 10210, 130
0x81a54071e4df10b4, 116690, 130
0x8fcb734a2d2a6b66, 1070000, 130
0x25fd6831f66f2d20, 0, 129
0x1408010d2630024c, 595340, 128
0xd61ab01260db9b22, 1590000, 128
0x12d4d2f7fc0bff8f, 437520, 125
0xd39231fd09912c9b, 22800, 125
0x79e9c0bcb6e5c827, 495360, 124
0x3c790052b0cb39cd, 1180, 123
0x402d40885a625bb3, 257700, 123
0x00a6461dd33f007e, 530360, 122
0x6f5a984e3d7609e1, 28770, 121
0x12b719fb9a599083, 565910, 119
0x0e95ebdf591227cd, 157400, 118
0x5db269ad334d4fc3, 270550, 118
0x9fa9b5b216572746, 1090000, 118
0xff6c696fcce7acf5, 1070000, 118
0xa84d7b464f53cb9e, 21390, 117
0xad35f18c294b0db0, 165430, 117
0xb8d2cf0adeecfc1f, 67390, 116
0x889a3be6aaa67c40, 183490, 115
0xe443a144b69563a6, 21280, 115
0x2c46dc5ec26a8599, 2700000, 114
0x43276d853793b950, 949180, 114
0x9423f559f44245b2, 0, 114
0xaa687b2689ad38c2, 107530, 114
0xedca900e3f133bf4, 642850, 114
0x239cb67b9076d7f6, 1070000, 113
0x41ddaaf283d418e1, 56970, 113
0x9a60391a8880c7d1, 5950, 113
0xa8767e82a7c552f5, 75070, 112
0x28affa3c062f0c38, 283390, 111
0x9539696edbf31766, 11740, 111
0xcff42cd3b569dfa2, 36820, 110
0x76992ac7c4019361, 231350, 109
0xe07b50f63fa9a69d, 1530000, 109
0x00c3598b9c08bec6, 643820, 108
0x22531954165dbee9, 164170, 107
0x7044351b4bd1fcad, 1730, 107
0x38c2ea35296b160c, 409730, 106
0x7f8096e54ff6a3cb, 344750, 106
0x608ab3031a781c6b, 43370, 105
0xb52214d578316be6, 42050, 104
0x2873902b90114e13, 1040000, 103
0x7c9bed86cbee5fa6, 138730, 102
0x9d2df92de2a1009e, 392550, 101
0xaa6dd7ae502d5056, 4550, 101
0xd7def8bc62ad0ab3, 4940, 100
0x20c980d5d94f31c6, 13120, 98
0x45e00d4cebfff2cf, 1160, 98
0xd0a506b30deaeb3e, 116, 97
0x48cfc42a9459e703, 831440, 96
0x7344422b3d888204, 1300000, 96
0xd291a7ebb7b39932, 119860, 95
0x54da9f3ae9effb0c, 500550, 94
0x33502e7d4dff0bd5, 398550, 93
0x4647f86d87febdf7, 637670, 93
0xf25197cbd499e140, 51890, 93
0x72bbf08161e9036f, 520960, 92
0xc840d2205bdb60ed, 469620, 92
0xd6095a71f877ca51, 218720, 92
0x144b21b3de8fc535, 118440, 91
0xd7819b67272f93a1, 2990000, 91
0x19404941b0dd0083, 60920, 90
0x0bdc3be109886e58, 860070, 89
0x5cc9b2310277e9fd, 624950, 89
0x9aa5e16d2046e7b4, 123930, 89
0xb9d331d5a3ea42c6, 640180, 89
0x782310d633e0dde6, 327700, 88
0x86d2ee5119745b65, 526830, 88
0xc37dc29382f0e22f, 41230, 87
0x5f6ea522f38b86a2, 328490, 86
0x62dae2e73df389fd, 2420000, 86
0xe34717fc359aa0fd, 495200, 85
0x0f2a5e0d146b9aff, 51620, 84
0x7d49f748034d7d9d, 140160, 84
0xb8eaba7503103559, 88850, 84
0x452cf4da7a88e4d1, 14620, 83
0x5308082c4b757f53, 396430, 83
0x505e0584afbc4e92, 11830000, 82
0x7182292d2c8280ad, 225100, 82
0x74e98daf4990d1b8, 265510, 81
0x6108a6942561a198, 895150, 80
0xb96437a4d751c6e2, 448100, 80
0x82d9c37bb8351555, 303550, 78
0x9b570b7f93f4e928, 2070, 78
0xadfd8912eea59807, 37, 78
0xce9f1928d4781814, 3140, 78
0xd08ca08fe6fe94c2, 10750, 78
0x0b20cb8881ea9a49, 12060, 77
0x302f38b9224c2b28, 200010, 76
0x20a29982ef9ddeeb, 233810, 75
0x20c00ebe893b6227, 276800, 74
0x359f35c56cea5448, 307530, 74
0x179553182015550c, 620470, 73
0x3dc2b58f32937e9d, 774050, 73
0xc5cd2056146e6a31, 2340, 73
0xd395b843dd8c5138, 2580, 73
0xfa55c56de78db7d2, 2100000, 73
0x765c4434701b5be7, 243410, 72
0xa24d6581cc55e68a, 677430, 72
0xb28891f9d2021037, 257920, 72
0xef603340043dc64e, 500, 71
0xf6c74a5518a74d15, 468910, 71
0x49a7d7cf3c36a1b7, 328560, 70
0x6d975181bb64053b, 511080, 70
0xf7811118104bf049, 379910, 70
0x14eae9dae35594ea, 170510, 69
0x1e9a280b9beed138, 4940, 68
0x3ef2fd24631b07a2, 164690, 68
0xf9188d726227ce30, 542910, 68
0x80f9a25ef763b6cd, 184030, 67
0x256a9b64a6ab3b7a, 26560, 66
0x3adfc2b17e4b169b, 1220000, 65
0x40efc97d499dd785, 189420, 65
0x4a57fbcf58002c67, 11860, 65
0xde2b7a0644e164f9, 13050, 65
0x65c525e00f8faead, 487320, 64
0x8653140a8f710fb5, 62850, 64
0xba98b30a2900664c, 460800, 64
0xc726c9da414f323f, 14780000, 63
0x52475f283d5fe851, 287320, 62
0x7cd5101369c78d41, 252370, 62
0x7d6ff70ebac7181a, 2180000, 62
0xcfd828d82ecc7d00, 915320, 62
0x106c0fe026ecdea7, 152780, 61
0x4a8befe841c4e1f9, 220230, 61
0x85896fc4f3813b1e, 94150, 61
0xff10619d635608c5, 801330, 61
0x559a8f3715900f4a, 190300, 60
0x8c35ca0abb2145ce, 272150, 60
0x8833a2637675e2af, 426040, 58
0x266601f5d41d4ecb, 8980, 57
0xa79f362a3d41abeb, 15650, 57
0xe89c45c8847edcd3, 726870, 57
0xd397ad89582718f1, 308840, 56
0x424fdaea442baaa0, 4470000, 55
0x4b4e09f144d2b080, 332260, 55
0x9d08bca078cf8289, 174770, 55
0xae179bd68ef8b839, 70690, 55
0xb75a658692e421b1, 281380, 55
0x56a223c03198ee2f, 599250, 54
0x6c1c1fc2a4d2431e, 423440, 54
0xaf64252f73b949bd, 1590000, 54
0xb2b123d16165678d, 2130000, 54
0xdc5dddfad531d174, 122680, 54
0xe45aa054bea8b1a6, 520660, 54
0xf9c2cef73b4085c3, 352220, 54
0x211b3efb15f9b6e1, 100, 53
0x3621f123a81bab6a, 976460, 53
0xad54e70c1eee53ad, 752930, 53
0xcfb6ee1dc3b9a2ed, 215100, 53
0xe80753d696a93b5e, 23330, 53
0x937569759232203d, 1360000, 52
0x9a9e68c0cd41dc31, 17010, 52
0xa79aedbf974efe32, 296830, 52
0xb1962b323dfddd09, 360460, 52
0x040d79b0d85f9393, 310480, 51
0x07c3280a59e7252d, 393610, 51
0x359d3f8e3ac314ab, 18780000, 51
0x74c63446e3152d6c, 2670000, 51
0x8fb1ce80f9a00805, 254910, 51
0xd7dc04875267689f, 175210, 51
0x2b2b240416b6e3bb, 1710000, 49
0x4ebf3e1890f1b618, 81070, 49
0xb046bd7e9fc98169, 527300, 49
0xf3a168b93ad1bed7, 397710, 49
0x3b773c433f09fa5b, 5420, 48
0x6083db09272f9632, 159050, 48
0x8b7a0faa2fa66c6b, 1510000, 48
0x8b964766dfc58bff, 327480, 47
0xb19f2d9456694cae, 2010000, 47
0xbbe49b1190e251ca, 121280, 47
0x4fde86a7a17bc6f8, 136260, 46
0x5693aa7e52108347, 475560, 46
0x627a4ecadecef71c, 116230, 46
0x6b6f9e81fb188951, 478710, 46
0x6d043d89f3458443, 2130, 46
0x796cf5f9ac917e2f, 528690, 46
0xea1c4a75585d8073, 2760000, 46
0x1629f7b5f063e9c9, 245290, 45
0x1ae6ca3269bf583a, 1490000, 45
0xb36f71c3f4a3d6ed, 128500, 45
0xc72f8755f210748d, 349970, 44
0xea929fa920eff3e2, 604480, 44
0xff74e900a920cbff, 1, 44
0xffd23ba55395cbdf, 26020, 44
0x06be20d0f58a67d9, 310010, 43
0x0725ac07ff2cc3fe, 268700, 43
0x09c932d2d51c5151, 736960, 43
0x8952900db5056063, 77000, 43
0xa3acf7487a8f0383, 177790, 43
0xd8cc8d41e64ccc21, 293850, 43
0x3949021bfe4b4d0d, 3930, 42
0xb3e0db9bfad1b35d, 915, 42
0xe04defbcf091b73a, 535700, 42
0xbb32c21c69fefcd6, 756680, 41
0x3e0da05e5cde0eb5, 78670, 40
0x3e14044e7b7095f3, 348160, 40
0x5df46b9737203b62, 187390, 40
0xb278f51ffef02243, 169900, 40
0x6cd6850100369306, 485500, 39
0x7138a8f600057e68, 279400, 39
0x9567685df9f884ed, 58740, 39
0x2d8a81b88ce6337c, 1110000, 38
0x33122c7e5209a7c7, 318430, 38
0x79219df8f55291b3, 8780, 38
0xc44e34fbe53c4abc, 35440, 38
0x254844149daf0a7a, 510950, 37
0x2f57508933ca7aff, 125760, 37
0x73e07624fd0305f1, 2930000, 37
0xbb51f6368bbc8b4b, 1120, 37
0xc320202c46f850f8, 506500, 37
0x029378e353049499, 713730, 36
0x79b7b99773c1daf2, 307350, 36
0x7e0bf8d904562895, 221230, 36
0x99948f3437398380, 1040000, 36
0xd35efae28bc3d74c, 1770, 36
0x2b5ac507d8ac8aa7, 22230, 35
0x22c8e8d74c2d5954, 466020, 34
0xab60e74db3e1477b, 648210, 34
0x60689cb29778dbf6, 1700000, 33
0x732edacd87f1fb11, 44970, 33
0x120440ea02098891, 22840, 32
0x1ae768c8fa762b0c, 86570, 32
0x23f62d1395826896, 36760, 32
0x5d62692cd7b2725d, 475090, 32
0x0ac4b2cb0cc1d2fd, 596050, 31
0x9262a1f1173b2c02, 613790, 31
0x97919ac6bddfdb7a, 190950, 31
0x9b9ad921a8edc748, 159100, 31
0xca6475b795ac14ad, 32, 31
0x075eb57f82655047, 428130, 30
0x0ce3abe4d81ded71, 1680000, 30
0x2d7f70b6693cc4bb, 138490, 30
0x7065a5dd79656910, 6240, 30
0x111fb41d5f570156, 267330, 29
0x27014c58950ae478, 274130, 29
0x8e8af8ed4107c5c0, 158290, 29
0xf510658b87ba620f, 2070, 29
0xa49bc4fea6b2e652, 1120, 28
0xb163df2f96715c75, 306, 28
0xfa8b9674d99bf73d, 9530, 28
0x0df0f6e535f3f2b1, 109560, 27
0x5fab8b0355648b4c, 522310, 27
0x610a0c8de7d68bc6, 1790000, 27
0x665872ec7277eb96, 143880, 27
0x87b28f814a0ff918, 67410, 27
0x992fa96016d8f564, 163290, 27
0xa39c252e55b09a0d, 103170, 27
0xa47f7080856260cf, 59330, 27
0xf04fd2e69e6a540f, 66050, 27
0xf4ebee07ad75d55e, 278000, 27
0x09ae473aae735860, 68520, 26
0x3b24f55af38b1f39, 209480, 26
0x5b562defae23839e, 107530, 26
0x84672510e33e3cc2, 416830, 26
0xbd5e6901f4e4a1ca, 482700, 26
0x34fa6e42faab624d, 533990, 25
0x4687b88770bb8e34, 83740, 25
0x95297dd1c93b7225, 1530000, 25
0xa86b685a256c5c62, 5120, 25
0xcf0f698e0c60052f, 7860, 25
0xd71613e6ba506c70, 150680, 25
0xef5d6dd9cfcae2be, 437990, 25
0x14256744fc3d755d, 6710, 24
0x23e14639cc4cc6c9, 195500, 24
0x4e23b3dd438d94a5, 5, 24
0x5808e871891db16c, 173790, 24
0x5cd18b5b795e23c9, 1, 24
0x729bc73fcaf9d3cb, 132500, 24
0x9021035bf24f71a1, 601380, 24
0x6b6164af8b7e6bfb, 2670, 23
0x9a19ef65b4f9a88e, 124470, 23
0x9f3585697ba52354, 33720, 23
0xa803d6a50670d618, 199190, 23
0xd007e68aab1e0ed7, 732230, 23
0xd1a8987cc9daa418, 86230, 23
0x33e79c08c191a60a, 239300, 22
0x3ded5ed8a132f890, 9, 22
0x707cc05a972cea17, 40410, 22
0x7630ccde76448c2d, 121350, 22
0xe8cd531f4aebfacb, 103790, 22
0x644621c95f49b97d, 108870, 21
0x666768d56802c72b, 167760, 21
0xe356539d57c242d5, 113940, 21
0x07c399aa27a5a44d, 10210, 20
0x0abbd36b66c34a5f, 26130, 20
0x13375a4a6315abc7, 101850, 20
0x44e6e224c0617dad, 3520000, 20
0x4c42b9e55d3b36f9, 2090, 20
0x50c7c93f82211e35, 100, 20
0x8b315cd99c6afdb9, 29780, 20
0xcd89cbb65ec7c3e1, 183780, 20
0xf7bc663549d61b51, 201980, 20
0x2cd4397d026ed020, 3180, 19
0x576bb31cdf6603a6, 18140, 19
0x5f4871564794e7b8, 10290, 19
0x6ce022160247e9ab, 0, 19
0x8e5cafd147b32e9a, 211290, 19
0x9a1ee42acd55a980, 466, 19
0xed971f72a713a450, 82230, 19
0xf8deac16aa93ed9d, 1110000, 19
0x651151ee9bca2dda, 399100, 18
0x6f31ed704e9e1249, 120850, 18
0x72100e82f894aec6, 25130, 18
0x85b55c13dacf0996, 47100, 18
0x87190b757f84b4aa, 2110000, 18
0xe523d0b6a46f83a9, 200410, 18
0xeffc78f3caa2a7f5, 107760, 18
0x025ee4af781184a7, 0, 17
0x489c79a5076bbc27, 4500, 17
0x6ea2bd81625a77b0, 68130, 17
0xaf2483fdad3b075c, 83390, 17
0xb1f66fdf0e6f054f, 1310, 17
0x02204fe3810e60ba, 82620, 16
0xa223873bcb375a99, 75440, 16
0xdfd6ebd791e8ef02, 91740, 16
0x2f87930fe03b7171, 48240, 15
0x4bae5105ec8e95d4, 107290, 15
0x77947cd813bfaf6c, 10480, 15
0xa5863f814539c4cf, 25180, 15
0xb28779181e9639a7, 1, 15
0xc12fda4a63f0bf0f, 28890, 15
0x025a2bb1a62c9592, 2190, 14
0x7791fbb540e0b3f0, 11270, 14
0x88ad840764ad849d, 8570, 14
0xd725d505bd1cde94, 2530, 14
0x1f973a6bd301a5b4, 76310, 13
0x333bd4412ec07213, 222450, 13
0x5006883b7e99d8e2, 226620, 13
0x64a4392e8f6e9d09, 88740, 13
0x6922dc169ed262d0, 100590, 13
0x946c2e489a78a574, 1020000, 13
0xb1dde27ccc2cd551, 16240, 13
0xd6ce614757818de6, 100, 13
0xe99a9a8d3b4d71a6, 13100, 13
0x0ec9d66679c63935, 1830, 12
0x47fffd66611b30ee, 115700, 12
0x57a5c4cf167f30f7, 64760, 12
0x6677b2ac099c680b, 7, 12
0x7a173fdf23921d17, 98780, 12
0x7cdca516079eac03, 78130, 12
0x902303e7318861c4, 502, 12
0x96cf5415875194bd, 84730, 12
0xb093e1398bd7f4b7, 12420, 12
0xb99b81d773adfe06, 73920, 12
0xba44934649da5423, 154260, 12
0x0a149331982cbbb4, 28680, 11
0x0d7af673355fd724, 57670, 11
0x0f8c53d6fd1186fc, 2, 11
0x32de28d1e99b8f79, 97, 11
0x564e6152abae435b, 78370, 11
0x60f9109e85ceaebb, 53, 11
0x6bf7a699efb84cc1, 5180, 11
0x800368415ab5974e, 90930, 11
0x84a289f64a2f9824, 248530, 11
0x85972c93ccc9320b, 11590, 11
0x9c2157ade4a7ac6e, 97500, 11
0xaa5fc91de7f406b9, 960090, 11
0xacf531cb3d7f30e1, 215620, 11
0xaf9519e93a506a47, 16610, 11
0xbebfeddd508049bc, 19360, 11
0xcbe4497885897378, 65160, 11
0xd04e4784763cf0ef, 296970, 11
0xe4790ef7692dd427, 58720, 11
0x067e5ba8db68bbd2, 36730, 10
0x0e8b1dd80d3f6029, 156770, 10
0x14b3891dd8824822, 200860, 10
0x3ab2437dc1e414b4, 256520, 10
0x451ecd6755eb5800, 79240, 10
0x4ebeb6c4277fe5ed, 1910, 10
0x636234f3bfc0774a, 38410, 10
0x73e52ec9b52c9cc1, 37680, 10
0x828194edcde8be94, 0, 10
0xa73897c0afcfbe73, 40600, 10
0xce29f634e7b4a5d3, 36380, 10
0xd2a358a3544a3c71, 414350, 10
0xfc79a9395b3bb8d4, 8630, 10
0x0db403b2275ef19a, 90, 9
0x1669e0e5c5eded60, 3520, 9
0x30539a0246a8f524, 1580, 9
0x3e7510d942d976b3, 51370, 9
0x4e11b5774e5c9f9c, 231570, 9
0x61c058b15579a21f, 26640, 9
0x74d66da5ea210c58, 92370, 9
0x772a93f325463823, 31020, 9
0x8b8bbc044b88706b, 9, 9
0xa393cf2d69da776f, 32050, 9
0xca44cdac560a88b0, 0, 9
0xdd9da0c29af46832, 73250, 9
0xe9caf54e222e1db7, 1480, 9
0x40025cea0d151a75, 108, 8
0x4ad28817fd5dfe0a, 36330, 8
0x4d044cd359a5a278, 1250, 8
0x5971691053aa713a, 40460, 8
0x59b59f2381db8b23, 18030, 8
0x74c3dc2be9d7ba9b, 1820000, 8
0x8870eecef1e8c477, 221250, 8
0x9062e5b6e93f2264, 700, 8
0xd436a2dda800e7a0, 104610, 8
0xd647f6ef3ae9b741, 76480, 8
0xe7a07caf0eabfc49, 61, 8
0xf765c73f8d84e795, 50540, 8
0xfc4ff363d8ea4d9c, 64680, 8
0x09f1863170073e29, 1960, 7
0x13e3102c69200546, 1310, 7
0x209b1ad74b334dc4, 51990, 7
0x231c3251dd341b84, 43050, 7
0x3e5fcbafe16c926f, 18500, 7
0x76a9ddd8f133a3a3, 183, 7
0x7ff3e1bb9dcf15c9, 2710, 7
0x8a2895ed43f14ec8, 117610, 7
0xa463f246530a19d9, 39120, 7
0xa8a82e00606df5c3, 107, 7
0xe2aa9dab51e4d528, 76, 7
0xe7debadee37da67c, 1170, 7
0xef1c91762ceb56ea, 512, 7
0xf1e5b813cb74058f, 1970, 7
0xfa2a42b634f864cb, 12370, 7
0x044cd1e5cd82ef0c, 14120, 6
0x071e56646ca27eba, 19500, 6
0x0b418ca6ad869413, 116350, 6
0x1321d9a6fc903546, 98640, 6
0x183583cdedf36e54, 341, 6
0x3175723146338221, 106, 6
0x31a2e37e4bb2f3ef, 903, 6
0x484a23d067893793, 1600, 6
0x4f5e469a52bbae6a, 910, 6
0x5d441abb9940b564, 156600, 6
0x60cebca22e9ea111, 1, 6
0x6bbf60bbd0cb3e63, 37090, 6
0xaa3f700f89693aa2, 3910, 6
0xad9a5faea1b058ac, 42010, 6
0xc7e29b937fa307d0, 35250, 6
0xcf7ea1462a7e0357, 3110, 6
0xcfe8efd59a9afb40, 70810, 6
0xd1d51a620ce1ad19, 8390, 6
0xd7ca1bbff6257e74, 95840, 6
0xdf106c9f665ec2ce, 12, 6
0x0c2256567c92c97d, 33810, 5
0x20c231a3e992dd8a, 1210, 5
0x29ae2ec5eae10a86, 174, 5
0x2e3e81bc087b3cb6, 65840, 5
0x407fc80d354b9d3c, 58120, 5
0x437963c202670192, 3070, 5
0x4a6e8a31a8a0fce8, 4600, 5
0x4d9333fcf6944eb7, 368, 5
0x4dd940ac75a0ff7e, 49, 5
0x56307594b1136827, 0, 5
0x6c1966b5a27e1556, 373, 5
0x930a14e9abcd68b0, 105610, 5
0xa4ac19aa86afa4d7, 10720, 5
0xc3c0b2c4831e9e37, 1810, 5
0xc8d3b9225577cd80, 1060000, 5
0xd7447cc063ac1b0d, 784, 5
0xf38375739a19618f, 51090, 5
0xf5256fd845a5efde, 8110, 5
0xfb3cc38cffd2ddc7, 5340, 5
0xff5940e01b74f028, 32450, 5
0x052f4ae6b985635e, 3500, 4
0x08e6fec560f4153c, 1190, 4
0x1a9552fe804e4c2c, 0, 4
0x1aee4798b96d9df2, 5530, 4
0x1d8558c6d5465eb6, 2860, 4
0x1d947b86e81725e8, 60380, 4
0x1ea8f976488cdc4b, 1060, 4
0x2bd8653d1a330c70, 127, 4
0x4a24ae75de64266e, 12040, 4
0x4ed3e7f8a2b848ec, 11330, 4
0x5362bbd017b73dd7, 20160, 4
0x5e24285398b455b7, 3240, 4
0x6d3f657a478932f6, 3680, 4
0x73a2cf6777724df1, 18080, 4
0x782253116d6b7a01, 11300, 4
0x7b35cbf8bb32e786, 1, 4
0x7b45073ad0078c42, 30510, 4
0x7b62f8bbd3dfc1a2, 4820, 4
0xaa1c56d0022b4ad3, 13220, 4
0xac66c8ef20de7b16, 4370, 4
0xb9ffb016278d7727, 29920, 4
0xbe474e12b43a845b, 316, 4
0xdd678d679c68d8bb, 14480, 4
0xe20b231f88438d8c, 90570, 4
0xe21d2f680357e9be, 5900, 4
0xfab24ffc110ddfa1, 45970, 4
0xfe8b5d6e6d7eebf1, 1060, 4
0x2f9bb5032bca4364, 19640, 3
0x30a18b0b21c62903, 37910, 3
0x33708d59d4276ca4, 56610, 3
0x399c3788ceca0b04, 6650, 3
0x45d3bedb2a21bf34, 116890, 3
0x49be9d6c844ebade, 52420, 3
0x5a7d1301ae0115c2, 92120, 3
0x5e421c3b25274e77, 52750, 3
0x62b8737a64d63f23, 217, 3
0x647ac27800354a57, 12200, 3
0x6707f0c6f6386a11, 12630, 3
0x69a8b8904c742b25, 59, 3
0x73109d55ef71119b, 2040, 3
0x96dcf82cfd8bfc76, 23090, 3
0xa343a6e279365269, 79890, 3
0xabda5f23b15d71d3, 0, 3
0xbd23a3c03f05a7d3, 12900, 3
0xc040269e617ec638, 0, 3
0xe2a453d905086575, 47360, 3
0xeb87c0c0d71d25aa, 12380, 3
0xf4419db4d6ec6ca6, 21580, 3
0xf479f29495d9401a, 12770, 3
0xf65731aafdd46f91, 6940, 3
0xf6d4247904ab7fe7, 1000, 3
0xf85629ef94328c59, 10440, 3
0xfa04322fcc5d1303, 7190, 3
0xfa85e8d57d156455, 0, 3
0x1b5ea0d8f3cf2bbb, 3010, 2
0x28811ea070da976d, 9120, 2
0x2b67566ef0d7d4e6, 46940, 2
0x2dbe88a84677fec1, 3050, 2
0x380aae10aae94b0a, 101750, 2
0x50fc7a059232b2ba, 6120, 2
0x5b94c051f368d537, 7490, 2
0x5f7695d1f13c06e6, 8010, 2
0x6cc9e3faf3b217ad, 5730, 2
0x73322b2f6824b9d7, 5710, 2
0x7438838331a256b3, 4800, 2
0x76156e00d5d8e21e, 49, 2
0x76c833846bece290, 10010, 2
0x7bb8849e44d7866c, 4580, 2
0x82e875cb76656301, 3520, 2
0x859616e4b75af564, 0, 2
0x90623c799b39d13a, 3430, 2
0x9f2ed1cc1c184ba6, 0, 2
0xa9ea205534768aa3, 30470, 2
0xab45a8138c4e514c, 3460, 2
0xaed203c2a7756fd6, 25260, 2
0xb3339c70a9cfe572, 9100, 2
0xbf35f2c54dc7b85b, 263650, 2
0xd7a6f54e66e1377c, 2690, 2
0xd8864a407b8ee0fd, 16350, 2
0xd95e06a2a1b854f1, 1190, 2
0xdae77c46f0399ca7, 5500, 2
0xdb8f20cf30c55939, 8060, 2
0xdd8b689c8f6f9c5e, 1380, 2
0xddc6cb1a60777d2c, 43880, 2
0xe28f147e9accc67e, 4560, 2
0xe637bd0d2642b9c6, 20560, 2
0xec174b4a378223d7, 67910, 2
0xf178a6afaa4ece09, 3730, 2
0xf78dcf511f1a6d08, 7170, 2
0xfe3e591c6826e570, 31, 2
0x007c8cf8a7d9a4b1, 247, 1
0x01e1ffd106de70fc, 7410, 1
0x0360ffb5cc3f06b4, 8370, 1
0x03a92c53a4c4efdd, 4, 1
0x04fde0ce6ae8e735, 151940, 1
0x05554f5742130bb0, 429, 1
0x0de3ca54fb7a182d, 0, 1
0x0ef08db5e3ee8894, 397, 1
0x0ef51a26400e7c36, 2, 1
0x13fd426efc232820, 6630, 1
0x18ae4e390ab0cdeb, 983, 1
0x1ecd93830daec49a, 132880, 1
0x232b0ab27628cde2, 12460, 1
